time,intensity1,temp1,intensity2,temp2
0.006445537846999999,-16853743652039054e15,5621803751994011e5,-26141799911937245e14,8719965834476469e4
0.006475517092799999,-1684215497829423e16,5617938186521773e5,-2569404299450551e15,8570610203444637e4
0.006505496338599999,-16830270046788549e15,5613973800097588e5,-2525627586610387e15,8424586807351851e4
0.006535475584399999,-16818437348700538e15,5610026836866108e5,-248256382868202e16,8280941572859771e4
0.006565454830199999,-16806428906282386e15,5606021251636158e5,-24403701863510095e14,8140198731587192e4
0.006595434075999999,-1679435626760506e16,5601994252839102e5,-23989464998822205e14,8002024186619856e4
0.006625413321799999,-16782782653248016e15,55981337106379224e4,-23578757379522962e14,7865026871197318e4
0.006655392567599999,-1677140523572926e16,5594338612657587e5,-23173759017523822e14,7729933959020341e4
0.006685371813399999,-16759725265912769e15,5590442594093808e5,-22777860606064095e14,7597876463611391e4
0.006715351059199999,-16748052139770055e15,55865488583338793e4,-22388734456954608e14,7468077951765743e4
0.006745330304999999,-16736396605052806e15,5582660990441869e5,-2200619271623043e15,7340475762145557e4
0.006775309550799999,-1672480150101105e16,55787932800534525e4,-21629843252557233e14,72149390938170974e3
0.006805288796599999,-1671315881138457e16,5574909696822523e5,-2126028976284357e15,709166931839344e5
0.006835268042399999,-16701495198703048e15,55710191344116695e4,-20897234852213056e14,6970567235621727e4
0.006865247288199999,-1668996074161841e16,556717165367063e6,-20539622622489887e14,6851280635782324e4
0.006895226533999999,-166785822594577e17,55633762005639646e4,-20187219432564763e14,6733731584590008e4
0.006925205779799999,-16667182980606281e15,55595738104279794e4,-1984103531243299e15,6618256991786285e4
0.006955185025599999,-16655878054332648e15,5555802892924233e5,-19500272567032452e14,6504590774939517e4
0.006985164271399999,-16644744061782137e15,55520889927731787e4,-19164406563533523e14,6392557935374578e4
0.007015143517199999,-1663349662833251e16,5548337252811252e5,-18835021315314647e14,6282686843080829e4
0.007045122762999999,-16622319215807428e15,5544608869315667e5,-18510943913069524e14,6174586257626767e4
0.007075102008799999,-16611180739569068e15,5540893473567332e5,-18192267642469367e14,6068287295762905e4
0.007105081254599999,-16600024513618532e15,5537172157152316e5,-1787921562934297e15,5963864384254439e4
0.007135060500399999,-16588852644352118e15,55334456226887926e4,-17571675200109376e14,5861279939240283e4
0.007165039746199999,-1657799177339441e16,55298228260947205e4,-17267817476773887e14,5759923912686911e4
0.007195018991999999,-1656729124769812e16,55262535149226924e4,-169684161510696e16,5660054380377234e4
0.007224998237799999,-16556619815152389e15,5522693908181108e5,-16674092434489553e14,5561878556160852e4
0.007254977483599999,-16545936733837653e15,551913041582843e6,-1638496714590229e15,54654367408743375e3
0.007284956729399999,-16535447778403476e15,55156316768994545e4,-16099928173818094e14,5370357974054861e4
0.007314935975199999,-16524931791143358e15,55121239211239185e4,-15820011815386634e14,527698792722351e5
0.007344915220999999,-16514236582836096e15,55085563836419506e4,-15545852026879913e14,5185538065430549e4
0.007374894466799999,-16503332476973006e15,5504919165435784e5,-15277459230595314e14,5096011865180175e4
0.007404873712599999,-16492393382306853e15,55012702762211816e4,-15013895400685015e14,5008096434729186e4
0.007434852958399999,-16481532630641233e15,54976475194186675e4,-14754554929493025e14,4921589765107767e4
0.007464832204199999,-16470774478421488e15,5494058986107484e5,-14499266910058752e14,4836434847890245e4
0.007494811449999999,-16459998903842357e15,54904646413227563e4,-14248503558813084e14,47527891975231275e3
0.007524790695799999,-16449353117517895e15,5486913589239764e5,-14001545894412378e14,46704129876450574e3
0.007554769941599999,-16438744853839942e15,54833750533644046e4,-13758738154306934e14,45894210435096764e3
0.007584749187399999,-16427886450983424e15,54797530800402733e4,-13521216488425132e14,4510192343939855e4
0.007614728433199999,-1641705029708278e16,5476138528168978e5,-13287733192935667e14,4432310699736029e4
0.007644707678999999,-1640626872447827e16,5472542182658341e5,-13058089708176603e14,4355709878524221e4
0.007674686924799999,-16395378183103688e15,546890948907851e6,-12832876836899906e14,4280586950889832e4
0.007704666170599998,-16384286391287627e15,54652096655772595e4,-12612364110611856e14,4207031822865881e4
0.007734645416399999,-163731273880513e17,54614874227594206e4,-12395928120365265e14,4134836547610961e4
0.007764624662199998,-1636182327847665e16,5457716777677132e5,-12183784368658509e14,4064073009020955e4
0.007794603907999999,-1635075140955294e16,5454023599737442e5,-11974435613422868e14,3994241780899919e4
0.007824583153799998,-1633986893023525e16,5450393595370323e5,-11768017947593189e14,39253882589645275e3
0.007854562399599998,-16329163567988292e15,5446822670898648e5,-11564546831042106e14,3857517600073208e4
0.0078845416454,-16318636733049814e15,54433112967270944e4,-11363986424632503e14,3790617849576615e4
0.007914520891199999,-16307961570544088e15,5439750445804779e5,-11167444367717742e14,3725058476193459e4
0.007944500136999998,-16297061238022495e15,5436114486249855e5,-10975096414305243e14,36608981051502027e3
0.007974479382799998,-16286046214063785e15,54324402697494816e4,-1078647218220431e15,3597979833837009e4
0.0080044586286,-16275143568411433e15,5428803538617189e5,-1060074225911532e15,35360270000906076e3
0.008034437874399999,-16264172748489376e15,5425144066996306e5,-10418456174311953e14,34752229071459586e3
0.008064417120199998,-16252792444233075e15,5421348006103973e5,-10240639824987264e14,34159097574720303e3
0.008094396365999998,-16241124630063632e15,54174560422276026e4,-10066789210202049e14,33579194344515576e3
0.0081243756118,-16229760417105398e15,541366534881455e6,-9894975025880657e14,3300608391516184e4
0.008154354857599999,-16218416056985142e15,54098812775954344e4,-9726056988175871e14,324426339910654e5
0.008184334103399998,-162071866310533e17,5406135544294884e5,-9559701716731865e14,3188773253505877e4
0.008214313349199998,-16196091283498697e15,54024345347269244e4,-9395819303686982e14,3134107964679671e4
0.008244292595,-16184996904066557e15,5398733848089857e5,-9234765559071118e14,30803862180786057e3
0.008274271840799999,-16173951306595758e15,53950494333635874e4,-9076354948778542e14,30275461261865755e3
0.008304251086599998,-16163059242858226e15,5391416231978137e5,-8920252027712942e14,297547579656354e5
0.008334230332399998,-16152376630825647e15,53878528961611366e4,-8766276166215967e14,29241149776409453e3
0.0083642095782,-16141619495743853e15,5384264702130654e5,-8615179527012585e14,28737145638975873e3
0.008394188823999999,-16131128310861417e15,5380765219537787e5,-8465996605738638e14,2823952497743826e4
0.008424168069799998,-16120655021320056e15,53772717061881745e4,-8319367912349156e14,27750424303032762e3
0.008454147315599998,-16110070234349017e15,53737410012993146e4,-8175584034711631e14,2727081291255033e4
0.0084841265614,-16099596145173582e15,5370247221220486e5,-8034021926757557e14,26798612548009894e3
0.008514105807199999,-16089326362562712e15,53668215904760096e4,-7894418224851359e14,26332944722883355e3
0.008544085052999998,-1607903665839411e16,5363389314615153e5,-7757305301069728e14,25875585239271424e3
0.008574064298799998,-16068883884868298e15,5360002713900264e5,-7622259365137071e14,25425120484975784e3
0.0086040435446,-16059027664735085e15,53567150327494554e4,-7488876282256455e14,24980202411417657e3
0.008634022790399999,-16049043160298933e15,5353384560561209e5,-735814050345308e15,2454411479375192e4
0.008664002036199998,-16038809503514873e15,5349970980095465e5,-7230272407682872e14,2411759273704892e4
0.008693981281999998,-16028522625827445e15,5346539647047244e5,-7104761042586067e14,23698931887692915e3
